Title,MovieID,Genres,Rating
Deep Blue Sea (1999),2722,Action|Sci-Fi|Thriller,2.8729096989966556
Predator 2 (1990),3697,Action|Sci-Fi|Thriller,2.8678071539657854
Star Trek: The Wrath of Khan (1982),1374,Action|Adventure|Sci-Fi,3.880524861878453
Jurassic Park (1993),480,Action|Adventure|Sci-Fi,3.7638473053892216
Star Trek: First Contact (1996),1356,Action|Adventure|Sci-Fi,3.7091603053435116
Star Trek IV: The Voyage Home (1986),1376,Action|Adventure|Sci-Fi,3.6563055062166963
Superman (1978),2640,Action|Adventure|Sci-Fi,3.536824877250409
Stargate (1994),316,Action|Adventure|Sci-Fi,3.490143369175627
Logan's Run (1976),2528,Action|Adventure|Sci-Fi,3.4696485623003195
Star Trek VI: The Undiscovered Country (1991),1372,Action|Adventure|Sci-Fi,3.4095904095904097
Star Trek: Generations (1994),329,Action|Adventure|Sci-Fi,3.3767676767676766
Six-String Samurai (1998),2275,Action|Adventure|Sci-Fi,3.3661971830985915
"Next Karate Kid, The (1994)",502,Action|Children's,1.935483870967742
Mighty Morphin Power Rangers: The Movie (1995),181,Action|Children's,1.6129032258064515
3 Ninjas: High Noon On Mega Mountain (1998),1739,Action|Children's,1.3617021276595744
Invasion of the Body Snatchers (1956),2664,Horror|Sci-Fi,3.912420382165605
"Invisible Man, The (1933)",3932,Horror|Sci-Fi,3.75
Night of the Living Dead (1968),968,Horror|Sci-Fi,3.6713286713286712
"Fly, The (1986)",2455,Horror|Sci-Fi,3.4407096171802056
"Fly, The (1958)",2454,Horror|Sci-Fi,3.3583333333333334
Phantasm (1979),2901,Horror|Sci-Fi,3.203030303030303
"Blob, The (1958)",1334,Horror|Sci-Fi,3.136094674556213
Lifeforce (1985),2377,Horror|Sci-Fi,2.9453551912568305
Robert A. Heinlein's The Puppet Masters (1994),512,Horror|Sci-Fi,2.8715083798882683
Species (1995),196,Horror|Sci-Fi,2.8236363636363637
Robocop (1987),2985,Action|Crime|Sci-Fi,3.451586655817738
Strange Days (1995),198,Action|Crime|Sci-Fi,3.2958677685950413
Robocop 2 (1990),2986,Action|Crime|Sci-Fi,2.3813387423935093
High Noon (1952),1283,Western,4.1786600496277915
Unforgiven (1992),1266,Western,4.0902708124373115
"Wild Bunch, The (1969)",599,Western,4.087121212121212
"Searchers, The (1956)",3365,Western,4.085714285714285
"Outlaw Josey Wales, The (1976)",3508,Western,4.043835616438356
Once Upon a Time in the West (1969),1209,Western,4.023121387283237
For a Few Dollars More (1965),3681,Western,3.916923076923077
Dead Man (1995),714,Western,3.888888888888889
High Plains Drifter (1972),2921,Western,3.8832807570977916
Tombstone (1993),553,Western,3.8734177215189876
"Goofy Movie, A (1995)",239,Animation|Children's|Comedy|Romance,2.875
"Little Princess, A (1995)",262,Children's|Drama,3.872093023255814
Kim (1950),755,Children's|Drama,3.7777777777777777
"Secret Garden, The (1993)",531,Children's|Drama,3.769230769230769
Old Yeller (1957),1012,Children's|Drama,3.7043189368770766
"Little Princess, The (1939)",917,Children's|Drama,3.675324675324675
So Dear to My Heart (1949),1026,Children's|Drama,3.625
Kidnapped (1960),2079,Children's|Drama,3.5714285714285716
"Parent Trap, The (1961)",1013,Children's|Drama,3.565891472868217
Shiloh (1997),1547,Children's|Drama,3.324324324324324
Fluke (1995),241,Children's|Drama,3.310344827586207
"Bells, The (1926)",3517,Crime|Drama,4.5
Pulp Fiction (1994),296,Crime|Drama,4.278212805158913
GoodFellas (1990),1213,Crime|Drama,4.275196137598069
On the Waterfront (1954),1945,Crime|Drama,4.269749518304431
Bonnie and Clyde (1967),1084,Crime|Drama,4.096209912536443
Badlands (1973),3741,Crime|Drama,4.078838174273859
Croupier (1998),3783,Crime|Drama,4.029787234042553
Another Man's Poison (1952),3229,Crime|Drama,4.0
Illtown (1996),1842,Crime|Drama,4.0
Serpico (1973),3735,Crime|Drama,3.981818181818182
Heavenly Creatures (1994),247,Drama|Fantasy|Romance|Thriller,3.8658280922431865
Interview with the Vampire (1994),253,Drama|Horror,3.524390243902439
Eraserhead (1977),3676,Drama|Horror,3.4673366834170856
Ravenous (1999),2560,Drama|Horror,3.111111111111111
"Craft, The (1996)",724,Drama|Horror,3.0865384615384617
Bringing Out the Dead (1999),2976,Drama|Horror,3.0718132854578095
Needful Things (1993),2120,Drama|Horror,2.9421487603305785
Wolf (1994),382,Drama|Horror,2.9338235294117645
Mary Shelley's Frankenstein (1994),273,Drama|Horror,2.8975409836065573
Gothic (1986),3459,Drama|Horror,2.774193548387097
Possession (1981),3621,Drama|Horror,1.6666666666666667
Delicatessen (1991),1175,Comedy|Sci-Fi,4.002717391304348
Back to the Future (1985),1270,Comedy|Sci-Fi,3.9903213317847466
Sleeper (1973),1077,Comedy|Sci-Fi,3.9798387096774195
Repo Man (1984),1965,Comedy|Sci-Fi,3.6830892143808254
Mystery Science Theater 3000: The Movie (1996),671,Comedy|Sci-Fi,3.6798245614035086
Cocoon (1985),2407,Comedy|Sci-Fi,3.5377733598409544
"Visitors, The (Les Visiteurs) (1993)",718,Comedy|Sci-Fi,3.484848484848485
Back to the Future Part II (1989),2011,Comedy|Sci-Fi,3.3436960276338517
Spaceballs (1987),3033,Comedy|Sci-Fi,3.2836484983314795
What Planet Are You From? (2000),3326,Comedy|Sci-Fi,2.8555555555555556
Rear Window (1954),904,Mystery|Thriller,4.476190476190476
"Third Man, The (1949)",1212,Mystery|Thriller,4.452083333333333
Vertigo (1958),903,Mystery|Thriller,4.27292817679558
Gaslight (1944),906,Mystery|Thriller,4.096256684491979
Dial M for Murder (1954),1086,Mystery|Thriller,4.079155672823219
Suspicion (1941),2206,Mystery|Thriller,4.0119760479041915
"Game, The (1997)",1625,Mystery|Thriller,3.9138321995464853
"Trouble with Harry, The (1955)",2184,Mystery|Thriller,3.598639455782313
Stage Fright (1950),2187,Mystery|Thriller,3.576923076923077
Basic Instinct (1992),1092,Mystery|Thriller,3.5419440745672435
"Kid in King Arthur's Court, A (1995)",258,Adventure|Children's|Comedy|Fantasy|Romance,2.423611111111111
Star Wars: Episode IV - A New Hope (1977),260,Action|Adventure|Fantasy|Sci-Fi,4.453694416583082
Star Wars: Episode I - The Phantom Menace (1999),2628,Action|Adventure|Fantasy|Sci-Fi,3.409777777777778
Tron (1982),2105,Action|Adventure|Fantasy|Sci-Fi,3.3556701030927836
Legends of the Fall (1994),266,Drama|Romance|War|Western,3.425531914893617
Hard-Boiled (Lashou shentan) (1992),3265,Action|Crime,4.137614678899083
Shaft (1971),3729,Action|Crime,3.4144144144144146
King of New York (1990),1785,Action|Crime,3.388888888888889
Shaft (2000),3744,Action|Crime,3.2422802850356294
Set It Off (1996),998,Action|Crime,3.010752688172043
Gone in 60 Seconds (2000),3717,Action|Crime,2.9743150684931505
Wisdom (1986),2260,Action|Crime,2.795918367346939
Shaft's Big Score! (1972),3782,Action|Crime,2.727272727272727
Dick Tracy (1990),2616,Action|Crime,2.6826923076923075
Shaft in Africa (1973),3781,Action|Crime,2.586206896551724
"Professional, The (a.k.a. Leon: The Professional) (1994)",293,Crime|Drama|Romance|Thriller,4.106175514626218
Bound (1996),866,Crime|Drama|Romance|Thriller,3.8234265734265733
"Quick and the Dead, The (1995)",303,Action|Adventure|Western,2.9760765550239237
Psycho (1960),1219,Horror|Thriller,4.218527315914489
Rosemary's Baby (1968),2160,Horror|Thriller,3.818820224719101
"Dead Zone, The (1983)",2118,Horror|Thriller,3.7024793388429753
Poltergeist (1982),1994,Horror|Thriller,3.6842767295597483
Scream (1996),1407,Horror|Thriller,3.5756207674943568
"Haunting, The (1963)",2550,Horror|Thriller,3.5027322404371586
Carnival of Souls (1962),3627,Horror|Thriller,3.4766355140186915
Relative Fear (1994),311,Horror|Thriller,3.0
Firestarter (1984),3708,Horror|Thriller,2.9812734082397006
Scream 2 (1997),1717,Horror|Thriller,2.975824175824176
"Absent Minded Professor, The (1961)",2015,Children's|Comedy|Fantasy,3.4526315789473685
"Santa Clause, The (1994)",317,Children's|Comedy|Fantasy,3.1918876755070205
Flubber (1997),1702,Children's|Comedy|Fantasy,2.552980132450331
Kazaam (1996),810,Children's|Comedy|Fantasy,1.4666666666666666
"Manchurian Candidate, The (1962)",1267,Film-Noir|Thriller,4.333333333333333
Strangers on a Train (1951),2186,Film-Noir|Thriller,4.304979253112033
Shadow of a Doubt (1943),2203,Film-Noir|Thriller,4.2703862660944205
"Murder, My Sweet (1944)",1069,Film-Noir|Thriller,3.9272727272727272
Cape Fear (1962),1344,Film-Noir|Thriller,3.9224376731301938
Suture (1993),320,Film-Noir|Thriller,3.40625
Tank Girl (1995),327,Action|Comedy|Musical|Sci-Fi,2.6145251396648046
"Adventures of Milo and Otis, The (1986)",2846,Children's,3.3674698795180724
"Gnome-Mobile, The (1967)",2047,Children's,3.1818181818181817
Zeus and Roxanne (1997),1426,Children's,2.5217391304347827
"Baby-Sitters Club, The (1995)",343,Children's,2.4285714285714284
Thomas and the Magic Railroad (2000),3820,Children's,1.8108108108108107
"Talented Mr. Ripley, The (1999)",3176,Drama|Mystery|Thriller,3.503380916604057
"Client, The (1994)",350,Drama|Mystery|Thriller,3.392233009708738
Forrest Gump (1994),356,Comedy|Romance|War,4.087967183226983
Drunken Master (Zui quan) (1979),2924,Action|Comedy,3.9097744360902253
"Boondock Saints, The (1999)",3275,Action|Comedy,3.619565217391304
Big Trouble in Little China (1986),3740,Action|Comedy,3.414383561643836
Running Scared (1986),2457,Action|Comedy,3.382239382239382
Mr. Nice Guy (1997),1858,Action|Comedy,3.2674418604651163
Twin Dragons (Shuang long hui) (1992),2582,Action|Comedy,3.106060606060606
"Big Hit, The (1998)",1866,Action|Comedy,3.0899470899470898
Loaded Weapon 1 (1993),3208,Action|Comedy,2.7613636363636362
Air America (1990),3841,Action|Comedy,2.7549019607843137
Money Talks (1997),1604,Action|Comedy,2.753846153846154
"Jungle Book, The (1994)",362,Adventure|Children's|Romance,3.3640167364016738
Fantasia (1940),1282,Animation|Children's|Musical,3.904559915164369
Beauty and the Beast (1991),595,Animation|Children's|Musical,3.8858490566037736
"Lion King, The (1994)",364,Animation|Children's|Musical,3.8608385370205176
Snow White and the Seven Dwarfs (1937),594,Animation|Children's|Musical,3.8453473132372213
Fantasia 2000 (1999),3159,Animation|Children's|Musical,3.8057395143487858
Cinderella (1950),1022,Animation|Children's|Musical,3.755632582322357
Sleeping Beauty (1959),2096,Animation|Children's|Musical,3.710371819960861
Alice in Wonderland (1951),1032,Animation|Children's|Musical,3.697142857142857
Dumbo (1941),1029,Animation|Children's|Musical,3.688380281690141
Anastasia (1997),1688,Animation|Children's|Musical,3.5032894736842106
"Mask, The (1994)",367,Comedy|Crime|Fantasy,3.279050042408821
Butch Cassidy and the Sundance Kid (1969),1304,Action|Comedy|Western,4.215644820295983
Maverick (1994),368,Action|Comedy|Western,3.5236907730673317
Young Guns (1988),1378,Action|Comedy|Western,3.4181494661921707
Young Guns II (1990),1379,Action|Comedy|Western,2.907859078590786
X-Men (2000),3793,Action|Sci-Fi,3.8206485771012573
Planet of the Apes (1968),2529,Action|Sci-Fi,3.712564543889845
Mad Max 2 (a.k.a. The Road Warrior) (1981),3703,Action|Sci-Fi,3.6740812379110253
Mad Max (1979),3702,Action|Sci-Fi,3.6641651031894935
"Fifth Element, The (1997)",1527,Action|Sci-Fi,3.6405228758169934
Space Cowboys (2000),3827,Action|Sci-Fi,3.3828451882845187
Star Trek: Insurrection (1998),2393,Action|Sci-Fi,3.34820322180917
Godzilla (Gojira) (1954),2363,Action|Sci-Fi,3.318936877076412
Pitch Black (2000),3300,Action|Sci-Fi,3.300738007380074
Mad Max Beyond Thunderdome (1985),3704,Action|Sci-Fi,3.1662049861495847
"Princess Bride, The (1987)",1197,Action|Adventure|Comedy|Romance,4.3037100949094045
Romancing the Stone (1984),2406,Action|Adventure|Comedy|Romance,3.6892193308550185
True Lies (1994),380,Action|Adventure|Comedy|Romance,3.6342857142857143
"Jewel of the Nile, The (1985)",2405,Action|Adventure|Comedy|Romance,3.163447251114413
Dog Day Afternoon (1975),3362,Comedy|Crime|Drama,3.969934640522876
Mystery Train (1989),3521,Comedy|Crime|Drama,3.877659574468085
Hana-bi (1997),1809,Comedy|Crime|Drama,3.8055555555555554
Zero Effect (1998),1845,Comedy|Thriller,3.750830564784053
Mona Lisa (1986),2349,Comedy|Thriller,3.6107784431137726
Nurse Betty (2000),3893,Comedy|Thriller,3.5026833631484795
Homegrown (1998),1824,Comedy|Thriller,3.3653846153846154
Junk Mail (1997),1861,Comedy|Thriller,3.3333333333333335
Family Plot (1976),2177,Comedy|Thriller,3.216867469879518
Head Above Water (1996),1565,Comedy|Thriller,3.0
Tainted (1998),1764,Comedy|Thriller,3.0
Teaching Mrs. Tingle (1999),2806,Comedy|Thriller,2.6331658291457285
Another Stakeout (1993),415,Comedy|Thriller,2.4804469273743015
Village of the Damned (1960),2553,Horror|Sci-Fi|Thriller,3.356164383561644
Children of the Damned (1963),2554,Horror|Sci-Fi|Thriller,3.176470588235294
Body Snatchers (1993),426,Horror|Sci-Fi|Thriller,3.0817843866171004
Puppet Master (1989),3660,Horror|Sci-Fi|Thriller,2.859872611464968
Hollow Man (2000),3826,Horror|Sci-Fi|Thriller,2.5382716049382714
Puppet Master II (1990),3661,Horror|Sci-Fi|Thriller,2.207317073170732
Puppet Master III: Toulon's Revenge (1991),3662,Horror|Sci-Fi|Thriller,2.097826086956522
Puppet Master 4 (1993),3663,Horror|Sci-Fi|Thriller,1.8620689655172413
Curse of the Puppet Master (1998),3665,Horror|Sci-Fi|Thriller,1.7307692307692308
Puppet Master 5: The Final Chapter (1994),3664,Horror|Sci-Fi|Thriller,1.6851851851851851
Spellbound (1945),931,Mystery|Romance|Thriller,3.912621359223301
Dead Again (1991),3044,Mystery|Romance|Thriller,3.855917667238422
Boxing Helena (1993),427,Mystery|Romance|Thriller,2.3674698795180724
Blazing Saddles (1974),3671,Comedy|Western,4.047363717605005
"Castaway Cowboy, The (1974)",3601,Comedy|Western,4.0
Cat Ballou (1965),3873,Comedy|Western,3.6678571428571427
Three Amigos! (1986),2478,Comedy|Western,3.117750439367311
Hot Lead and Cold Feet (1978),2055,Comedy|Western,2.8333333333333335
Lightning Jack (1994),487,Comedy|Western,2.6129032258064515
City Slickers II: The Legend of Curly's Gold (1994),432,Comedy|Western,2.579081632653061
Hud (1963),3467,Drama|Western,4.021505376344086
Lonely Are the Brave (1962),3737,Drama|Western,4.0
Shane (1953),3871,Drama|Western,3.839344262295082
McCabe & Mrs. Miller (1971),3093,Drama|Western,3.6971153846153846
Geronimo: An American Legend (1993),458,Drama|Western,3.2758620689655173
"Hi-Lo Country, The (1998)",2441,Drama|Western,3.0384615384615383
Hard Target (1993),464,Action|Adventure|Crime|Thriller,2.7824074074074074
Kelly's Heroes (1970),3836,Action|Comedy|War,3.9093333333333335
Hot Shots! Part Deux (1993),466,Action|Comedy|War,2.7958115183246073
Manhattan Murder Mystery (1993),492,Comedy|Mystery,3.719402985074627
Lady of Burlesque (1943),958,Comedy|Mystery,3.3846153846153846
Clue (1985),2413,Comedy|Mystery,3.2483069977426635
"Man Who Knew Too Little, The (1997)",1689,Comedy|Mystery,3.1547619047619047
Outrageous Fortune (1987),2752,Comedy|Mystery,2.962162162162162
Radioland Murders (1994),513,Comedy|Mystery|Romance,3.1194029850746268
Mister Roberts (1955),3035,Comedy|Drama|War,4.149643705463183
To Be or Not to Be (1942),946,Comedy|Drama|War,3.8509316770186337
"Good Morning, Vietnam (1987)",3448,Comedy|Drama|War,3.733826247689464
Renaissance Man (1994),516,Comedy|Drama|War,2.870967741935484
Rising Sun (1993),517,Action|Drama|Mystery,3.175392670157068
Serial Mom (1994),532,Comedy|Crime|Horror,3.0488431876606685
Blade Runner (1982),541,Film-Noir|Sci-Fi,4.273333333333333
To Catch a Thief (1955),933,Comedy|Romance|Thriller,4.10158013544018
Ghost (1990),587,Comedy|Romance|Thriller,3.49644128113879
So I Married an Axe Murderer (1993),543,Comedy|Romance|Thriller,3.3841642228739004
Super Mario Bros. (1993),546,Action|Adventure|Children's|Sci-Fi,1.8742857142857143
Mary Poppins (1964),1028,Children's|Comedy|Musical,3.894164193867458
"Nightmare Before Christmas, The (1993)",551,Children's|Comedy|Musical,3.717871485943775
Operation Condor (Feiying gaiwak) (1990),2879,Action|Adventure|Comedy,3.4634146341463414
Operation Condor 2 (Longxiong hudi) (1990),2880,Action|Adventure|Comedy,3.4583333333333335
"Three Musketeers, The (1993)",552,Action|Adventure|Comedy,3.2400756143667295
Mystery Men (1999),2723,Action|Adventure|Comedy,3.0105509964830013
"Golden Child, The (1986)",2735,Action|Adventure|Comedy,2.89760348583878
Run Lola Run (Lola rennt) (1998),2692,Action|Crime|Romance,4.224813432835821
True Romance (1993),555,Action|Crime|Romance,3.9285714285714284
Out of Sight (1998),1912,Action|Crime|Romance,3.797356828193833
"Truth or Consequences, N.M. (1997)",1523,Action|Crime|Romance,2.6315789473684212
"Pagemaster, The (1994)",558,Action|Adventure|Animation|Children's|Fantasy,2.7037037037037037
"Jungle Book, The (1967)",2078,Animation|Children's|Comedy|Musical,3.816265060240964
Aladdin (1992),588,Animation|Children's|Comedy|Musical,3.788304959289415
Steamboat Willie (1940),2102,Animation|Children's|Comedy|Musical,3.3857868020304567
Dances with Wolves (1990),590,Adventure|Drama|Western,3.9152308752584424
Batman (1989),592,Action|Adventure|Crime|Drama,3.6009783368273935
Heavy Metal (1981),610,Action|Adventure|Animation|Horror|Sci-Fi,3.546925566343042
"Hidden, The (1987)",3576,Action|Horror|Sci-Fi,3.683098591549296
Night of the Comet (1984),2613,Action|Horror|Sci-Fi,3.096085409252669
Alien: Resurrection (1997),1690,Action|Horror|Sci-Fi,2.958921694480103
Deep Rising (1998),1762,Action|Horror|Sci-Fi,2.73568281938326
Hellraiser: Bloodline (1996),611,Action|Horror|Sci-Fi,2.4722222222222223
Alligator (1980),2525,Action|Horror|Sci-Fi,2.235294117647059
Chopping Mall (a.k.a. Killbots) (1986),2614,Action|Horror|Sci-Fi,1.9318181818181819
All Quiet on the Western Front (1930),1927,War,4.1940298507462686
Land and Freedom (Tierra y libertad) (1995),632,War,4.0
"Run Silent, Run Deep (1958)",2670,War,4.0
Prisoner of the Mountains (Kavkazsky Plennik) (1996),1450,War,3.7857142857142856
Cross of Iron (1977),3339,War,3.744186046511628
Pork Chop Hill (1959),2669,War,3.7383177570093458
Tora! Tora! Tora! (1970),3066,War,3.7010309278350517
"Story of G.I. Joe, The (1945)",3670,War,3.6666666666666665
Underground (1995),665,War,3.657142857142857
Stalingrad (1993),760,War,3.515151515151515
Mission: Impossible (1996),648,Action|Adventure|Mystery,3.432874918140144
Young Sherlock Holmes (1985),2414,Action|Adventure|Mystery,3.390501319261214
"Thin Man, The (1934)",950,Mystery,4.239726027397261
"Name of the Rose, The (1986)",2467,Mystery,3.9012345679012346
"Daytrippers, The (1996)",1484,Mystery,3.7016129032258065
Cookie's Fortune (1999),2583,Mystery,3.608510638297872
Lost Highway (1997),1464,Mystery,3.3517241379310345
"301, 302 (1995)",652,Mystery,2.888888888888889
Mike's Murder (1984),2945,Mystery,2.6785714285714284
Diamonds (1999),3149,Mystery,2.4444444444444446
Moonlight Murder (1936),977,Mystery,2.0
"7th Voyage of Sinbad, The (1958)",3153,Action|Adventure|Fantasy,3.616279069767442
Willow (1988),2193,Action|Adventure|Fantasy,3.4962593516209477
Dragonheart (1996),653,Action|Adventure|Fantasy,3.2254901960784315
Highlander: Endgame (2000),3889,Action|Adventure|Fantasy,2.414814814814815
Supergirl (1984),3877,Action|Adventure|Fantasy,2.021978021978022
Space Jam (1996),673,Adventure|Animation|Children's|Comedy|Fantasy,2.619893428063943
Brazil (1985),1199,Sci-Fi,4.097480832420591
Metropolis (1926),2010,Sci-Fi,4.082474226804123
"Clockwork Orange, A (1971)",1206,Sci-Fi,4.0781122864117165
Forbidden Planet (1956),1301,Sci-Fi,3.9758713136729225
"Thing From Another World, The (1951)",2660,Sci-Fi,3.8962962962962964
Quatermass and the Pit (1967),3658,Sci-Fi,3.652173913043478
"Omega Man, The (1971)",3032,Sci-Fi,3.5401785714285716
"Sticky Fingers of Time, The (1997)",2578,Sci-Fi,3.5
Earth Vs. the Flying Saucers (1956),2665,Sci-Fi,3.4225352112676055
It Came from Outer Space (1953),2661,Sci-Fi,3.3617021276595747
Looking for Richard (1996),1050,Documentary|Drama,3.8219178082191783
JLG/JLG - autoportrait de décembre (1994),1149,Documentary|Drama,3.5
Tigrero: A Film That Was Never Made (1994),682,Documentary|Drama,3.5
Endurance (1998),2627,Documentary|Drama,3.4285714285714284
Operation Dumbo Drop (1995),688,Action|Adventure|Comedy|War,2.276995305164319
M (1931),1260,Crime|Film-Noir|Thriller,4.3019480519480515
Touch of Evil (1958),1248,Crime|Film-Noir|Thriller,4.215953307392996
He Walked by Night (1948),1152,Crime|Film-Noir|Thriller,3.4827586206896552
Mulholland Falls (1996),707,Crime|Film-Noir|Thriller,3.0872727272727274
Wallace & Gromit: The Best of Aardman Animation (1996),720,Animation,4.426940639269406
I Married A Strange Person (1997),2189,Animation,3.7142857142857144
Twister (1996),736,Action|Adventure|Romance|Thriller,3.1738738738738737
Bird on a Wire (1990),3705,Action|Adventure|Romance|Thriller,2.5842105263157893
Ghost in the Shell (Kokaku kidotai) (1995),741,Animation|Sci-Fi,4.089171974522293
"Fantastic Planet, The (La Planète sauvage) (1973)",2495,Animation|Sci-Fi,3.6020408163265305
Time Masters (Les Maîtres du Temps) (1982),3592,Animation|Sci-Fi,2.5
"Close Shave, A (1995)",745,Animation|Comedy|Thriller,4.52054794520548
Faust (1994),1151,Animation|Comedy|Thriller,3.4838709677419355
Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),922,Film-Noir,4.491489361702127
Out of the Past (1947),2066,Film-Noir,4.150943396226415
Gilda (1946),2940,Film-Noir,4.009345794392523
Force of Evil (1948),746,Film-Noir,4.0
"Big Combo, The (1955)",3292,Film-Noir,3.8333333333333335
T-Men (1947),1154,Film-Noir,3.7333333333333334
"Hitch-Hiker, The (1953)",3121,Film-Noir,3.5555555555555554
Killer's Kiss (1955),2727,Film-Noir,3.46875
Raw Deal (1948),1153,Film-Noir,3.4285714285714284
Railroaded! (1947),3380,Film-Noir,3.0
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),750,Sci-Fi|War,4.4498902706656915
Ulysses (Ulisse) (1954),3172,Adventure,5.0
"Treasure of the Sierra Madre, The (1948)",1254,Adventure,4.289183222958058
"Man Who Would Be King, The (1975)",1303,Adventure,4.129032258064516
Mutiny on the Bounty (1935),1931,Adventure,4.0311111111111115
"Mark of Zorro, The (1940)",941,Adventure,3.704761904761905
"Son of the Sheik, The (1926)",3492,Adventure,3.5714285714285716
"Bear, The (1988)",3412,Adventure,3.3714285714285714
Quest for Fire (1981),3036,Adventure,3.2298850574712645
"Snows of Kilimanjaro, The (1952)",3207,Adventure,3.2
Macao (1952),1070,Adventure,3.0
"Sting, The (1973)",1234,Comedy|Crime,4.320305052430887
Some Like It Hot (1959),910,Comedy|Crime,4.300480769230769
Grosse Pointe Blank (1997),1500,Comedy|Crime,3.813380281690141
"Whole Nine Yards, The (2000)",3301,Comedy|Crime,3.3787375415282392
Sister Act (1992),3247,Comedy|Crime,3.1681681681681684
Something for Everyone (1970),3419,Comedy|Crime,3.1538461538461537
Chain of Fools (2000),3323,Comedy|Crime,3.0
Twin Town (1997),1539,Comedy|Crime,2.8181818181818183
Very Bad Things (1998),2387,Comedy|Crime,2.774193548387097
Armed and Dangerous (1986),2458,Comedy|Crime,2.476923076923077
"War of the Worlds, The (1953)",2662,Action|Sci-Fi|War,3.8584070796460175
Independence Day (ID4) (1996),780,Action|Sci-Fi|War,3.5104046242774567
"Nutty Professor, The (1996)",788,Comedy|Fantasy|Romance|Sci-Fi,2.9957805907172994
"Hungarian Fairy Tale, A (1987)",792,Fantasy,4.0
Fallen (1998),1754,Action|Mystery|Thriller,3.38659793814433
52 Pick-Up (1986),2475,Action|Mystery|Thriller,3.3
Power 98 (1995),815,Action|Mystery|Thriller,2.0
"Producers, The (1968)",2300,Comedy|Musical,4.144376899696049
"Hard Day's Night, A (1964)",2863,Comedy|Musical,3.88996138996139
Holiday Inn (1942),3061,Comedy|Musical,3.88
Help! (1965),2946,Comedy|Musical,3.7731958762886597
Funny Face (1957),901,Comedy|Musical,3.6436781609195403
"Band Wagon, The (1953)",935,Comedy|Musical,3.6338028169014085
Anchors Aweigh (1945),3599,Comedy|Musical,3.6310679611650487
Victor/Victoria (1982),1081,Comedy|Musical,3.6175115207373274
"Great Race, The (1965)",1083,Comedy|Musical,3.5304878048780486
"Happiest Millionaire, The (1967)",2049,Comedy|Musical,3.324324324324324
"Abyss, The (1989)",1127,Action|Adventure|Sci-Fi|Thriller,3.6839650145772596
Total Recall (1990),2916,Action|Adventure|Sci-Fi|Thriller,3.682364729458918
Escape from New York (1981),1129,Action|Adventure|Sci-Fi|Thriller,3.4649321266968327
Armageddon (1998),1917,Action|Adventure|Sci-Fi|Thriller,3.191891891891892
"Lost World: Jurassic Park, The (1997)",1544,Action|Adventure|Sci-Fi|Thriller,3.036653386454183
Spawn (1997),1591,Action|Adventure|Sci-Fi|Thriller,2.6210526315789475
Escape from L.A. (1996),849,Action|Adventure|Sci-Fi|Thriller,2.5107632093933465
FairyTale: A True Story (1997),1654,Children's|Drama|Fantasy,3.310344827586207
Bogus (1996),885,Children's|Drama|Fantasy,2.5813953488372094
Lawrence of Arabia (1962),1204,Adventure|War,4.401925391095066
"Great Escape, The (1963)",1262,Adventure|War,4.376436781609195
"Great Locomotive Chase, The (1956)",3585,Adventure|War,3.8421052631578947
For Whom the Bell Tolls (1943),897,Adventure|War,3.7551020408163267
Singin' in the Rain (1952),899,Musical|Romance,4.2836218375499335
My Fair Lady (1964),914,Musical|Romance,4.154088050314465
West Side Story (1961),1947,Musical|Romance,4.057818659658344
"American in Paris, An (1951)",900,Musical|Romance,3.8513119533527695
Dirty Dancing (1987),1088,Musical|Romance,3.3114992721979624
Shall We Dance? (1937),1066,Comedy|Musical|Romance,4.1657142857142855
Top Hat (1935),945,Comedy|Musical|Romance,4.147410358565737
"Gay Divorcee, The (1934)",907,Comedy|Musical|Romance,3.9238095238095236
"Damsel in Distress, A (1937)",1067,Comedy|Musical|Romance,3.782608695652174
Grease (1978),1380,Comedy|Musical|Romance,3.5777233782129745
Everyone Says I Love You (1996),1057,Comedy|Musical|Romance,3.5583941605839415
Pal Joey (1957),3199,Comedy|Musical|Romance,3.3472222222222223
Grease 2 (1982),1381,Comedy|Musical|Romance,1.9636963696369636
"Lady Vanishes, The (1938)",2208,Comedy|Mystery|Romance|Thriller,4.185929648241206
Charade (1963),911,Comedy|Mystery|Romance|Thriller,4.183006535947713
"Maltese Falcon, The (1941)",913,Film-Noir|Mystery,4.395973154362416
"Big Sleep, The (1946)",1284,Film-Noir|Mystery,4.312384473197782
"King and I, The (1956)",2565,Musical,3.954301075268817
On the Town (1949),3606,Musical,3.940828402366864
"Sound of Music, The (1965)",1035,Musical,3.931972789115646
White Christmas (1954),3675,Musical,3.8265682656826567
All That Jazz (1979),2971,Musical,3.823343848580442
Meet Me in St. Louis (1944),918,Musical,3.7936507936507935
Guys and Dolls (1955),3549,Musical,3.792307692307692
Gypsy (1962),3604,Musical,3.69672131147541
Oliver! (1968),1951,Musical,3.6948356807511735
Gigi (1958),938,Musical,3.620320855614973
"Wizard of Oz, The (1939)",919,Adventure|Children's|Drama|Musical,4.247962747380675
2001: A Space Odyssey (1968),924,Drama|Mystery|Sci-Fi|Thriller,4.068764568764569
Rebecca (1940),928,Romance|Thriller,4.204663212435233
